Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,BranchName,DealerName,Product_Name
BR0040,DLR0055,Lex-M418,307756,4,DT00481,26,4,2018,Saab Motors,AC Cars Motors,Lexus
BR0045,DLR0006,Ren-M34,17853,1,DT01426,26,11,2020,Elva Motors,Fiat do Brasil Motors,Renault
BR0048,DLR0039,Hon-M122,32183,1,DT00021,21,1,2017,Saab Motors,Ferrari Motors,Honda
BR0030,DLR0018,Vol-M490,88466,2,DT00287,14,10,2017,Saab Motors,Ferrari Motors,Volkswagen
BR0009,DLR0015,Nis-M88,85540,4,DT00956,14,8,2019,Plymouth Motors,Facel Vega Motors,Nissan
BR0045,DLR0009,Kia-M191,18190,1,DT00516,31,5,2018,Elva Motors,Elva Motors,Kia
BR0016,DLR0015,Nis-M388,21967,1,DT00154,3,6,2017,Peugeot Motors,Facel Vega Motors,Nissan
BR0020,DLR0079,Hyu-M247,139535,5,DT01093,29,12,2019,Deccan Motors,Eicher Polaris Motors,Hyundai
BR0013,DLR0004,Lex-M258,308030,5,DT00623,15,9,2018,Plymouth Motors,Fiat do Brasil Motors,Lexus
BR0031,DLR0008,Che-M109,85864,2,DT00938,27,7,2019,Pontiac Motors,Facel Vega Motors,Chevrolet
BR0030,DLR0011,Cad-M496,58116,1,DT00067,8,3,2017,Saab Motors,Facel Vega Motors,Cadillac
BR0036,DLR0013,Lex-M298,346875,5,DT00485,30,4,2018,Peugeot Motors,Deccan Motors,Lexus
BR0060,DLR0073,Jee-M37,95930,2,DT01292,15,7,2020,Elva Motors,Wiesmann Motors,Jeep
BR0054,DLR0056,Sub-M199,51632,2,DT00308,4,11,2017,Deccan Motors,Saab Motors,Subaru
BR0023,DLR0029,Sub-M279,161540,5,DT00572,26,7,2018,Elva Motors,Facel Vega Motors,Subaru
BR0005,DLR0031,Ren-M474,78057,3,DT01230,14,5,2020,Piaggio Motors,Wiesmann Motors,Renault
BR0055,DLR0002,Cad-M276,283780,4,DT01458,28,12,2020,Plymouth Motors,Eicher Polaris Motors,Cadillac
BR0039,DLR0070,Tat-M13,50520,2,DT00665,27,10,2018,Deccan Motors,Elva Motors,Tata
BR0011,DLR0064,Sub-M99,81292,2,DT00698,29,11,2018,Saab Motors,Elva Motors,Subaru
BR0060,DLR0062,Hyu-M467,107247,3,DT00325,21,11,2017,Elva Motors,Fiat do Brasil Motors,Hyundai
BR0004,DLR0015,BMW-M384,67384,1,DT00144,24,5,2017,Peugeot Motors,Facel Vega Motors,BMW
BR0055,DLR0014,Mah-M492,56127,3,DT00217,5,8,2017,Plymouth Motors,Saab Motors,Mahindra
BR0007,DLR0030,Hyu-M467,142996,4,DT00945,3,8,2019,Subaru Motors,Wiesmann Motors,Hyundai
BR0016,DLR0051,Mer-M305,45506,1,DT00467,12,4,2018,Peugeot Motors,AC Cars Motors,Mercedes-Benz
BR0045,DLR0077,Hon-M42,24737,1,DT00595,18,8,2018,Elva Motors,Ferrari Motors,Honda
BR0034,DLR0036,Mar-M155,33786,2,DT01031,28,10,2019,Subaru Motors,Fiat do Brasil Motors,Maruti
BR0023,DLR0006,Nis-M408,55574,2,DT00518,2,6,2018,Elva Motors,Fiat do Brasil Motors,Nissan
BR0055,DLR0046,Aud-M126,70711,1,DT00285,12,10,2017,Plymouth Motors,Saab Motors,Audi
BR0051,DLR0028,Kia-M331,55080,2,DT01176,21,3,2020,Subaru Motors,AC Cars Motors,Kia
BR0014,DLR0051,Mar-M75,85490,5,DT00899,18,6,2019,Subaru Motors,AC Cars Motors,Maruti
BR0008,DLR0051,Toy-M21,122391,3,DT00688,19,11,2018,Piaggio Motors,AC Cars Motors,Toyota
BR0007,DLR0009,BMW-M224,151941,3,DT01136,10,2,2020,Subaru Motors,Elva Motors,BMW
BR0035,DLR0003,Kia-M191,72760,4,DT00669,31,10,2018,Piaggio Motors,Deccan Motors,Kia
BR0001,DLR0080,BMW-M104,155505,3,DT00237,25,8,2017,Piaggio Motors,Subaru Motors,BMW
BR0023,DLR0041,Mar-M455,46168,4,DT01254,7,6,2020,Elva Motors,Deccan Motors,Maruti
BR0053,DLR0033,Kia-M331,55080,2,DT01147,21,2,2020,Saab Motors,Saab Motors,Kia
BR0037,DLR0059,For-M63,88788,4,DT00690,21,11,2018,Pontiac Motors,Elva Motors,Ford
BR0048,DLR0005,Che-M209,98187,3,DT00383,18,1,2018,Saab Motors,Deccan Motors,Chevrolet
BR0047,DLR0062,For-M3,175336,4,DT00224,12,8,2017,Deccan Motors,Fiat do Brasil Motors,Ford
BR0031,DLR0017,Cad-M116,300755,5,DT00611,3,9,2018,Pontiac Motors,Ferrari Motors,Cadillac
BR0023,DLR0050,BMW-M24,290248,4,DT00892,11,6,2019,Elva Motors,Wiesmann Motors,BMW
BR0015,DLR0050,Lex-M498,237894,3,DT00718,19,12,2018,PGO Motors,Wiesmann Motors,Lexus
BR0047,DLR0077,Hyu-M247,83721,3,DT00804,15,3,2019,Deccan Motors,Ferrari Motors,Hyundai
BR0032,DLR0013,Ren-M354,107680,5,DT01385,16,10,2020,Subaru Motors,Deccan Motors,Renault
BR0014,DLR0071,Ren-M34,71412,4,DT01025,22,10,2019,Subaru Motors,Subaru Motors,Renault
BR0054,DLR0002,Che-M409,68184,3,DT00765,4,2,2019,Deccan Motors,Eicher Polaris Motors,Chevrolet
BR0056,DLR0061,Jee-M357,52107,1,DT01233,17,5,2020,Saab Motors,Fiat do Brasil Motors,Jeep
BR0037,DLR0016,Hon-M22,71244,3,DT00757,27,1,2019,Pontiac Motors,Fiat do Brasil Motors,Honda
BR0043,DLR0017,Hon-M122,32183,1,DT00306,2,11,2017,Elva Motors,Ferrari Motors,Honda
BR0004,DLR0039,Hon-M442,50668,2,DT00848,28,4,2019,Peugeot Motors,Ferrari Motors,Honda
BR0039,DLR0069,Vol-M390,43463,1,DT00862,12,5,2019,Deccan Motors,Elva Motors,Volkswagen
BR0041,DLR0037,Nis-M148,90888,3,DT01093,29,12,2019,Pontiac Motors,Ferrari Motors,Nissan
BR0002,DLR0009,Aud-M426,59364,1,DT00709,10,12,2018,Saab Motors,Elva Motors,Audi
BR0055,DLR0029,Hon-M342,41702,2,DT00612,4,9,2018,Plymouth Motors,Facel Vega Motors,Honda
BR0018,DLR0071,Kia-M251,20491,1,DT01446,16,12,2020,Plymouth Motors,Subaru Motors,Kia
BR0001,DLR0004,For-M383,45548,1,DT00961,19,8,2019,Piaggio Motors,Fiat do Brasil Motors,Ford
BR0027,DLR0043,Mer-M125,185600,2,DT01284,7,7,2020,Elva Motors,Elva Motors,Mercedes-Benz
BR0028,DLR0055,Mah-M32,18763,1,DT00059,28,2,2017,Subaru Motors,AC Cars Motors,Mahindra
BR0023,DLR0056,Nis-M188,62936,2,DT00228,16,8,2017,Elva Motors,Saab Motors,Nissan
BR0054,DLR0077,Tat-M13,50520,2,DT00625,17,9,2018,Deccan Motors,Ferrari Motors,Tata
BR0039,DLR0061,Che-M229,80340,3,DT00113,23,4,2017,Deccan Motors,Fiat do Brasil Motors,Chevrolet
BR0023,DLR0054,Mer-M465,111614,2,DT00426,2,3,2018,Elva Motors,Wiesmann Motors,Mercedes-Benz
BR0034,DLR0058,Aud-M286,78162,2,DT00499,14,5,2018,Subaru Motors,Elva Motors,Audi
BR0042,DLR0007,Nis-M248,47554,2,DT00071,12,3,2017,Deccan Motors,Subaru Motors,Nissan
BR0001,DLR0068,Vol-M70,69178,2,DT01320,12,8,2020,Piaggio Motors,Saab Motors,Volkswagen
BR0050,DLR0029,Mer-M305,182024,4,DT00494,9,5,2018,Plymouth Motors,Facel Vega Motors,Mercedes-Benz
BR0059,DLR0047,Ren-M474,26019,1,DT00917,6,7,2019,PGO Motors,Wiesmann Motors,Renault
BR0006,DLR0020,Mar-M435,53580,3,DT01322,14,8,2020,Elva Motors,Ferrari Motors,Maruti
BR0054,DLR0024,Hon-M422,39166,1,DT01435,5,12,2020,Deccan Motors,AC Cars Motors,Honda
BR0022,DLR0063,Kia-M431,57501,3,DT01408,8,11,2020,AC Cars Motors,Wiesmann Motors,Kia
BR0030,DLR0022,Cad-M316,222372,3,DT00951,9,8,2019,Saab Motors,Ferrari Motors,Cadillac
BR0051,DLR0041,Mah-M212,78920,5,DT00459,4,4,2018,Subaru Motors,Deccan Motors,Mahindra
BR0031,DLR0030,Lex-M98,70306,1,DT00554,8,7,2018,Pontiac Motors,Wiesmann Motors,Lexus
BR0017,DLR0038,Hon-M402,51288,2,DT00112,22,4,2017,Deccan Motors,Elva Motors,Honda
BR0015,DLR0056,Kia-M471,22312,1,DT00398,2,2,2018,PGO Motors,Saab Motors,Kia
BR0057,DLR0044,Kia-M451,61617,3,DT01302,25,7,2020,Deccan Motors,Elva Motors,Kia
BR0052,DLR0070,Toy-M381,27543,1,DT01138,12,2,2020,AC Cars Motors,Elva Motors,Toyota
BR0027,DLR0021,Sub-M179,34716,1,DT00321,17,11,2017,Elva Motors,Elva Motors,Subaru
BR0054,DLR0040,Sub-M379,176690,5,DT00492,7,5,2018,Deccan Motors,Facel Vega Motors,Subaru
BR0001,DLR0074,Cad-M336,334584,4,DT00538,22,6,2018,Piaggio Motors,Eicher Polaris Motors,Cadillac
BR0059,DLR0023,Tat-M273,26098,1,DT00171,20,6,2017,PGO Motors,Facel Vega Motors,Tata
BR0007,DLR0079,Nis-M428,150650,5,DT01415,15,11,2020,Subaru Motors,Eicher Polaris Motors,Nissan
BR0004,DLR0078,Hon-M302,140650,5,DT01186,31,3,2020,Peugeot Motors,Saab Motors,Honda
BR0002,DLR0010,Cad-M16,255882,3,DT00590,13,8,2018,Saab Motors,Ferrari Motors,Cadillac
BR0037,DLR0012,Mer-M125,92800,1,DT00434,10,3,2018,Pontiac Motors,Saab Motors,Mercedes-Benz
BR0020,DLR0001,Nis-M288,32407,1,DT01174,19,3,2020,Deccan Motors,Subaru Motors,Nissan
BR0058,DLR0070,Sub-M239,185605,5,DT00438,14,3,2018,PGO Motors,Elva Motors,Subaru
BR0033,DLR0023,Hon-M402,128220,5,DT00211,30,7,2017,Peugeot Motors,Facel Vega Motors,Honda
BR0007,DLR0079,Vol-M410,203745,5,DT00535,19,6,2018,Subaru Motors,Eicher Polaris Motors,Volkswagen
BR0033,DLR0079,Hyu-M27,39996,2,DT01068,4,12,2019,Peugeot Motors,Eicher Polaris Motors,Hyundai
BR0057,DLR0069,Che-M109,128796,3,DT00548,2,7,2018,Deccan Motors,Elva Motors,Chevrolet
BR0033,DLR0080,Mar-M55,28436,2,DT01154,28,2,2020,Peugeot Motors,Subaru Motors,Maruti
BR0026,DLR0035,Ren-M294,117020,5,DT00599,22,8,2018,AC Cars Motors,Elva Motors,Renault
BR0034,DLR0041,Hyu-M67,165435,5,DT00079,20,3,2017,Subaru Motors,Deccan Motors,Hyundai
BR0058,DLR0032,Kia-M151,78150,3,DT00681,12,11,2018,PGO Motors,AC Cars Motors,Kia
BR0007,DLR0001,Hon-M82,65202,3,DT00287,14,10,2017,Subaru Motors,Subaru Motors,Honda
BR0007,DLR0030,Tes-M180,114906,2,DT00270,27,9,2017,Subaru Motors,Wiesmann Motors,Tesla
BR0017,DLR0074,Aud-M126,282844,4,DT00917,6,7,2019,Deccan Motors,Eicher Polaris Motors,Audi
BR0051,DLR0064,Mar-M495,33238,2,DT01215,29,4,2020,Subaru Motors,Elva Motors,Maruti
BR0032,DLR0015,Nis-M208,35538,1,DT00056,25,2,2017,Subaru Motors,Facel Vega Motors,Nissan
BR0017,DLR0064,Mar-M155,67572,4,DT00574,28,7,2018,Deccan Motors,Elva Motors,Maruti
BR0002,DLR0036,Lex-M498,158596,2,DT00187,6,7,2017,Saab Motors,Fiat do Brasil Motors,Lexus
BR0015,DLR0060,Sub-M199,129080,5,DT00114,24,4,2017,PGO Motors,Ferrari Motors,Subaru
BR0011,DLR0074,Ren-M474,26019,1,DT00447,23,3,2018,Saab Motors,Eicher Polaris Motors,Renault
BR0053,DLR0038,Toy-M101,128013,3,DT00537,21,6,2018,Saab Motors,Elva Motors,Toyota
BR0017,DLR0057,Che-M429,43972,1,DT00041,10,2,2017,Deccan Motors,Fiat do Brasil Motors,Chevrolet
BR0060,DLR0062,Mah-M352,23002,1,DT01154,28,2,2020,Elva Motors,Fiat do Brasil Motors,Mahindra
BR0017,DLR0017,Jee-M137,123476,4,DT00984,11,9,2019,Deccan Motors,Ferrari Motors,Jeep
BR0011,DLR0021,Aud-M306,102568,2,DT00117,27,4,2017,Saab Motors,Elva Motors,Audi
BR0045,DLR0017,Tat-M413,53024,2,DT00695,26,11,2018,Elva Motors,Ferrari Motors,Tata
BR0037,DLR0045,Hon-M42,98948,4,DT00274,1,10,2017,Pontiac Motors,Facel Vega Motors,Honda
BR0014,DLR0049,Jee-M17,53285,1,DT01106,11,1,2020,Subaru Motors,Eicher Polaris Motors,Jeep
BR0018,DLR0020,For-M223,206368,4,DT00157,6,6,2017,Plymouth Motors,Ferrari Motors,Ford
BR0044,DLR0009,Cad-M376,186627,3,DT01400,31,10,2020,Pontiac Motors,Elva Motors,Cadillac
BR0015,DLR0019,Sub-M79,97014,3,DT01229,13,5,2020,PGO Motors,AC Cars Motors,Subaru
BR0025,DLR0026,Cad-M436,133090,2,DT00858,8,5,2019,Pontiac Motors,Facel Vega Motors,Cadillac
BR0049,DLR0053,Ren-M174,82568,4,DT00154,3,6,2017,Piaggio Motors,Saab Motors,Renault
BR0042,DLR0019,Vol-M450,40337,1,DT01155,29,2,2020,Deccan Motors,AC Cars Motors,Volkswagen
BR0012,DLR0049,Mah-M492,18709,1,DT00273,30,9,2017,Plymouth Motors,Eicher Polaris Motors,Mahindra
BR0049,DLR0055,Kia-M131,103446,3,DT00831,11,4,2019,Piaggio Motors,AC Cars Motors,Kia
BR0036,DLR0007,Mar-M355,55652,4,DT00666,28,10,2018,Peugeot Motors,Subaru Motors,Maruti
BR0016,DLR0024,Hon-M302,112520,4,DT01070,6,12,2019,Peugeot Motors,AC Cars Motors,Honda
BR0049,DLR0025,Vol-M310,32435,1,DT01213,27,4,2020,Piaggio Motors,Facel Vega Motors,Volkswagen
BR0008,DLR0029,Lex-M118,82308,2,DT01290,13,7,2020,Piaggio Motors,Facel Vega Motors,Lexus
BR0016,DLR0071,Nis-M348,96208,4,DT00487,2,5,2018,Peugeot Motors,Subaru Motors,Nissan
BR0026,DLR0078,Ren-M334,56517,3,DT01257,10,6,2020,AC Cars Motors,Saab Motors,Renault
BR0057,DLR0045,Toy-M161,51790,2,DT00199,18,7,2017,Deccan Motors,Facel Vega Motors,Toyota
BR0052,DLR0068,For-M63,66591,3,DT00724,25,12,2018,AC Cars Motors,Saab Motors,Ford
BR0030,DLR0049,Hon-M2,120692,4,DT00459,4,4,2018,Saab Motors,Eicher Polaris Motors,Honda
BR0033,DLR0013,Lex-M218,319896,4,DT01164,9,3,2020,Peugeot Motors,Deccan Motors,Lexus
BR0026,DLR0021,Lex-M98,281224,4,DT00894,13,6,2019,AC Cars Motors,Elva Motors,Lexus
BR0040,DLR0066,BMW-M304,166716,4,DT00924,13,7,2019,Saab Motors,Subaru Motors,BMW
BR0023,DLR0048,Jee-M457,209820,5,DT00746,16,1,2019,Elva Motors,Facel Vega Motors,Jeep
BR0020,DLR0059,Vol-M130,114368,4,DT01404,4,11,2020,Deccan Motors,Elva Motors,Volkswagen
BR0040,DLR0066,Hyu-M387,147552,4,DT00558,12,7,2018,Saab Motors,Subaru Motors,Hyundai
BR0034,DLR0044,Mah-M272,47490,3,DT00078,19,3,2017,Subaru Motors,Elva Motors,Mahindra
BR0036,DLR0022,Ren-M134,94805,5,DT00238,26,8,2017,Peugeot Motors,Ferrari Motors,Renault
BR0059,DLR0051,Mah-M12,103468,4,DT01042,8,11,2019,PGO Motors,AC Cars Motors,Mahindra
BR0006,DLR0027,Tes-M480,276225,3,DT01095,31,12,2019,Elva Motors,Wiesmann Motors,Tesla
BR0048,DLR0007,Hyu-M107,117115,5,DT00565,19,7,2018,Saab Motors,Subaru Motors,Hyundai
BR0015,DLR0064,Che-M69,127998,3,DT00443,19,3,2018,PGO Motors,Elva Motors,Chevrolet
BR0023,DLR0053,Lex-M378,392565,5,DT01411,11,11,2020,Elva Motors,Saab Motors,Lexus
BR0029,DLR0070,Che-M9,137328,3,DT01317,9,8,2020,Piaggio Motors,Elva Motors,Chevrolet
BR0008,DLR0021,Ren-M154,85225,5,DT00529,13,6,2018,Piaggio Motors,Elva Motors,Renault
BR0024,DLR0035,Hyu-M267,49598,2,DT00889,8,6,2019,PGO Motors,Elva Motors,Hyundai
BR0012,DLR0038,Ren-M14,43728,2,DT00631,23,9,2018,Plymouth Motors,Elva Motors,Renault
BR0041,DLR0010,Sub-M119,56998,2,DT00364,30,12,2017,Pontiac Motors,Ferrari Motors,Subaru
BR0003,DLR0062,Toy-M401,40150,1,DT00634,26,9,2018,Plymouth Motors,Fiat do Brasil Motors,Toyota
BR0039,DLR0004,Jee-M257,175916,4,DT00883,2,6,2019,Deccan Motors,Fiat do Brasil Motors,Jeep
BR0042,DLR0004,Jee-M397,70714,2,DT00938,27,7,2019,Deccan Motors,Fiat do Brasil Motors,Jeep
BR0002,DLR0012,Jee-M197,158109,3,DT00850,30,4,2019,Saab Motors,Saab Motors,Jeep
BR0006,DLR0008,Vol-M330,64414,2,DT01105,10,1,2020,Elva Motors,Facel Vega Motors,Volkswagen
BR0057,DLR0012,Hyu-M307,75759,3,DT00637,29,9,2018,Deccan Motors,Saab Motors,Hyundai
BR0011,DLR0053,Hon-M2,60346,2,DT00841,21,4,2019,Saab Motors,Saab Motors,Honda
BR0020,DLR0008,Vol-M10,121530,5,DT00740,10,1,2019,Deccan Motors,Facel Vega Motors,Volkswagen
BR0012,DLR0014,Jee-M477,95740,2,DT00804,15,3,2019,Plymouth Motors,Saab Motors,Jeep
BR0021,DLR0021,Lex-M438,102348,2,DT00752,22,1,2019,Peugeot Motors,Elva Motors,Lexus
BR0024,DLR0007,Aud-M306,205136,4,DT00236,24,8,2017,PGO Motors,Subaru Motors,Audi
BR0038,DLR0038,Che-M129,49114,2,DT00905,24,6,2019,Piaggio Motors,Elva Motors,Chevrolet
BR0022,DLR0044,Che-M189,90796,4,DT01270,23,6,2020,AC Cars Motors,Elva Motors,Chevrolet
BR0006,DLR0017,Aud-M446,89602,2,DT01399,30,10,2020,Elva Motors,Ferrari Motors,Audi
BR0010,DLR0072,Hon-M242,62559,3,DT01075,11,12,2019,Peugeot Motors,Elva Motors,Honda
BR0057,DLR0039,Vol-M70,172945,5,DT01272,25,6,2020,Deccan Motors,Ferrari Motors,Volkswagen
BR0056,DLR0057,For-M443,61848,2,DT00801,12,3,2019,Saab Motors,Fiat do Brasil Motors,Ford
BR0048,DLR0042,Mah-M352,92008,4,DT00756,26,1,2019,Saab Motors,AC Cars Motors,Mahindra
BR0052,DLR0042,Ren-M74,18811,1,DT00283,10,10,2017,AC Cars Motors,AC Cars Motors,Renault
BR0025,DLR0075,Ren-M234,40990,2,DT00544,28,6,2018,Pontiac Motors,Deccan Motors,Renault
BR0052,DLR0031,Aud-M226,61355,1,DT00791,2,3,2019,AC Cars Motors,Wiesmann Motors,Audi
BR0021,DLR0002,Mar-M455,11542,1,DT00576,30,7,2018,Peugeot Motors,Eicher Polaris Motors,Maruti
BR0037,DLR0035,Mar-M175,21312,1,DT00530,14,6,2018,Pontiac Motors,Elva Motors,Maruti
BR0054,DLR0018,Vol-M370,171305,5,DT00435,11,3,2018,Deccan Motors,Ferrari Motors,Volkswagen
BR0030,DLR0044,Ren-M254,152995,5,DT00622,14,9,2018,Saab Motors,Elva Motors,Renault
BR0049,DLR0011,Ren-M394,72572,4,DT00309,5,11,2017,Piaggio Motors,Facel Vega Motors,Renault
BR0036,DLR0033,Aud-M186,82840,2,DT00194,13,7,2017,Peugeot Motors,Saab Motors,Audi
BR0004,DLR0042,Tat-M13,25260,1,DT00943,1,8,2019,Peugeot Motors,AC Cars Motors,Tata
BR0030,DLR0019,Vol-M210,122045,5,DT00915,4,7,2019,Saab Motors,AC Cars Motors,Volkswagen
BR0054,DLR0080,Sub-M279,96924,3,DT00954,12,8,2019,Deccan Motors,Subaru Motors,Subaru
BR0053,DLR0008,Tes-M140,126656,2,DT00833,13,4,2019,Saab Motors,Facel Vega Motors,Tesla
BR0026,DLR0030,Mah-M112,126240,5,DT00057,26,2,2017,AC Cars Motors,Wiesmann Motors,Mahindra
BR0029,DLR0003,Tat-M13,75780,3,DT01206,20,4,2020,Piaggio Motors,Deccan Motors,Tata
BR0058,DLR0076,BMW-M104,155505,3,DT00090,31,3,2017,PGO Motors,Fiat do Brasil Motors,BMW
BR0028,DLR0077,Sub-M459,172260,4,DT00898,17,6,2019,Subaru Motors,Ferrari Motors,Subaru
BR0002,DLR0007,Vol-M470,121976,4,DT00485,30,4,2018,Saab Motors,Subaru Motors,Volkswagen
BR0016,DLR0023,Ren-M474,104076,4,DT00282,9,10,2017,Peugeot Motors,Facel Vega Motors,Renault
BR0009,DLR0032,Ren-M254,122396,4,DT00936,25,7,2019,Plymouth Motors,AC Cars Motors,Renault
BR0005,DLR0075,Mer-M485,353550,5,DT00783,22,2,2019,Piaggio Motors,Deccan Motors,Mercedes-Benz
BR0041,DLR0053,Nis-M308,190640,5,DT01354,15,9,2020,Pontiac Motors,Saab Motors,Nissan
BR0056,DLR0007,Lex-M178,117178,2,DT00366,1,1,2018,Saab Motors,Subaru Motors,Lexus
BR0015,DLR0070,Mah-M412,66558,3,DT01064,30,11,2019,PGO Motors,Elva Motors,Mahindra
BR0044,DLR0026,Nis-M388,65901,3,DT00577,31,7,2018,Pontiac Motors,Facel Vega Motors,Nissan
BR0021,DLR0040,Toy-M421,185505,5,DT00957,15,8,2019,Peugeot Motors,Facel Vega Motors,Toyota
BR0016,DLR0061,Kia-M151,78150,3,DT00461,6,4,2018,Peugeot Motors,Fiat do Brasil Motors,Kia
BR0042,DLR0025,Nis-M68,141695,5,DT00255,12,9,2017,Deccan Motors,Facel Vega Motors,Nissan
BR0037,DLR0009,Cad-M396,136380,2,DT00300,27,10,2017,Pontiac Motors,Elva Motors,Cadillac
BR0054,DLR0028,Mer-M325,179396,4,DT00524,8,6,2018,Deccan Motors,AC Cars Motors,Mercedes-Benz
BR0034,DLR0077,Sub-M99,203230,5,DT01336,28,8,2020,Subaru Motors,Ferrari Motors,Subaru
BR0048,DLR0058,Aud-M106,200245,5,DT00615,7,9,2018,Saab Motors,Elva Motors,Audi
BR0038,DLR0068,Mar-M75,34196,2,DT00590,13,8,2018,Piaggio Motors,Saab Motors,Maruti
BR0008,DLR0051,Tat-M33,17232,1,DT01205,19,4,2020,Piaggio Motors,AC Cars Motors,Tata
BR0029,DLR0054,For-M143,129935,5,DT00377,12,1,2018,Piaggio Motors,Wiesmann Motors,Ford
BR0054,DLR0004,Vol-M10,97224,4,DT00307,3,11,2017,Deccan Motors,Fiat do Brasil Motors,Volkswagen
BR0025,DLR0076,Hon-M402,102576,4,DT00863,13,5,2019,Pontiac Motors,Fiat do Brasil Motors,Honda
BR0009,DLR0061,Toy-M101,128013,3,DT01444,14,12,2020,Plymouth Motors,Fiat do Brasil Motors,Toyota
BR0035,DLR0063,Aud-M146,215958,3,DT01333,25,8,2020,Piaggio Motors,Wiesmann Motors,Audi
BR0029,DLR0041,Mer-M105,351744,4,DT00226,14,8,2017,Piaggio Motors,Deccan Motors,Mercedes-Benz
BR0015,DLR0028,Che-M429,87944,2,DT01279,2,7,2020,PGO Motors,AC Cars Motors,Chevrolet
BR0052,DLR0069,Cad-M336,334584,4,DT00682,13,11,2018,AC Cars Motors,Elva Motors,Cadillac
BR0039,DLR0017,Ren-M234,20495,1,DT00866,16,5,2019,Deccan Motors,Ferrari Motors,Renault
BR0024,DLR0035,Kia-M251,61473,3,DT00368,3,1,2018,PGO Motors,Elva Motors,Kia
BR0049,DLR0062,Aud-M246,121354,2,DT01194,8,4,2020,Piaggio Motors,Fiat do Brasil Motors,Audi
BR0049,DLR0059,Hyu-M407,129588,4,DT00294,21,10,2017,Piaggio Motors,Elva Motors,Hyundai
BR0049,DLR0031,BMW-M324,143686,2,DT00969,27,8,2019,Piaggio Motors,Wiesmann Motors,BMW
BR0043,DLR0055,Nis-M168,84453,3,DT01391,22,10,2020,Elva Motors,AC Cars Motors,Nissan
BR0016,DLR0057,Tes-M380,80824,2,DT00689,20,11,2018,Peugeot Motors,Fiat do Brasil Motors,Tesla
BR0004,DLR0080,Toy-M461,113772,3,DT01391,22,10,2020,Peugeot Motors,Subaru Motors,Toyota
BR0030,DLR0036,Lex-M478,298312,4,DT00960,18,8,2019,Saab Motors,Fiat do Brasil Motors,Lexus
BR0022,DLR0049,Ren-M214,24096,1,DT00707,8,12,2018,AC Cars Motors,Eicher Polaris Motors,Renault
BR0056,DLR0068,Kia-M311,146550,5,DT00588,11,8,2018,Saab Motors,Saab Motors,Kia
BR0023,DLR0053,Mar-M415,20790,2,DT01068,4,12,2019,Elva Motors,Saab Motors,Maruti
BR0016,DLR0037,Hyu-M207,84036,4,DT01108,13,1,2020,Peugeot Motors,Ferrari Motors,Hyundai
BR0050,DLR0037,For-M463,48962,1,DT00917,6,7,2019,Plymouth Motors,Ferrari Motors,Ford
BR0018,DLR0078,For-M403,124570,5,DT00333,29,11,2017,Plymouth Motors,Saab Motors,Ford
BR0020,DLR0052,Tes-M420,301080,4,DT00062,3,3,2017,Deccan Motors,Wiesmann Motors,Tesla
BR0007,DLR0044,Mer-M365,276488,4,DT00019,19,1,2017,Subaru Motors,Elva Motors,Mercedes-Benz
BR0034,DLR0066,Nis-M68,85017,3,DT01141,15,2,2020,Subaru Motors,Subaru Motors,Nissan
BR0032,DLR0042,Mar-M55,28436,2,DT00325,21,11,2017,Subaru Motors,AC Cars Motors,Maruti
BR0058,DLR0010,Toy-M461,189620,5,DT01321,13,8,2020,PGO Motors,Ferrari Motors,Toyota
BR0051,DLR0021,Mar-M475,52564,4,DT01382,13,10,2020,Subaru Motors,Elva Motors,Maruti
BR0049,DLR0078,Tat-M193,51920,4,DT00392,27,1,2018,Piaggio Motors,Saab Motors,Tata
BR0049,DLR0009,Vol-M30,204395,5,DT00085,26,3,2017,Piaggio Motors,Elva Motors,Volkswagen
BR0057,DLR0062,Che-M69,85332,2,DT01169,14,3,2020,Deccan Motors,Fiat do Brasil Motors,Chevrolet
BR0040,DLR0038,Nis-M308,190640,5,DT00479,24,4,2018,Saab Motors,Elva Motors,Nissan
BR0036,DLR0050,For-M63,66591,3,DT01195,9,4,2020,Peugeot Motors,Wiesmann Motors,Ford
BR0043,DLR0049,Jee-M97,279725,5,DT01016,13,10,2019,Elva Motors,Eicher Polaris Motors,Jeep
BR0031,DLR0006,Nis-M108,67178,2,DT01402,2,11,2020,Pontiac Motors,Fiat do Brasil Motors,Nissan
BR0027,DLR0021,Kia-M71,67416,2,DT00897,16,6,2019,Elva Motors,Elva Motors,Kia
BR0020,DLR0054,Hyu-M127,94156,4,DT00092,2,4,2017,Deccan Motors,Wiesmann Motors,Hyundai
BR0056,DLR0021,Cad-M156,296865,5,DT00025,25,1,2017,Saab Motors,Elva Motors,Cadillac
BR0033,DLR0065,Tat-M93,60360,3,DT01081,17,12,2019,Peugeot Motors,AC Cars Motors,Tata
BR0021,DLR0040,Hyu-M387,73776,2,DT00237,25,8,2017,Peugeot Motors,Facel Vega Motors,Hyundai
BR0038,DLR0055,Tat-M153,77230,5,DT01347,8,9,2020,Piaggio Motors,AC Cars Motors,Tata
BR0034,DLR0056,Mah-M172,139730,5,DT01460,30,12,2020,Subaru Motors,Saab Motors,Mahindra
BR0053,DLR0077,Kia-M471,66936,3,DT01392,23,10,2020,Saab Motors,Ferrari Motors,Kia
